,,transformer_draw_peak_kw,transformer_draw_peak_kw,transformer_export_peak_kw,transformer_export_peak_kw,reverse_flow_share,reverse_flow_share,losses_share,losses_share,voltage_p99_pu,voltage_p99_pu,over_voltage_share,over_voltage_share,coincidence_factor,coincidence_factor,peak_to_average,peak_to_average,max_ramp_kw,max_ramp_kw,flex_synchrony,flex_synchrony,community_settlement_chf,community_settlement_chf,curtailed_share,curtailed_share,self_consumption_share,self_consumption_share,cost_per_kwh_spread_chf,cost_per_kwh_spread_chf,tenant_cost_per_kwh_chf,tenant_cost_per_kwh_chf,pv_only_cost_per_kwh_chf,pv_only_cost_per_kwh_chf,pv_battery_cost_per_kwh_chf,pv_battery_cost_per_kwh_chf,large_flex_cost_per_kwh_chf,large_flex_cost_per_kwh_chf,owner_cost_per_kwh_chf,owner_cost_per_kwh_chf,tenant_import_share,tenant_import_share
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
split,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test,fair_leg/default_base,7.895112037658691,1.6605241433217772,65.30489883422851,7.502285208105379,0.42172619700431824,0.012575112589637607,0.07587669119238853,0.015241042582588783,1.083418607711792,0.01716394844346152,0.07427161568775772,0.027828149518768063,0.7682901978492737,0.058020549425283306,3.6697436571121216,0.21208226260139412,15.279912948608398,2.787619691537706,0.5959129840135574,0.05591904160622876,294.27956466674806,67.82366849417777,0.014975375216454267,0.004138301094877671,0.3009249860204282,0.02828991993272824,11.350011207193958,6.8862076781665715,0.2231269288334566,0.0005574641221317284,-0.5001674039248015,0.20669193186492107,-11.065538408266617,6.941527889641379,-2.240532635235743,1.6845157811083928,-2.0274144054014247,0.759155187650478,0.6554691106081009,0.061944007328567814
test,fair_leg/tuned_family,8.840775489807129,1.9528233230047345,65.75806179046631,6.661991165589068,0.4586309626698494,0.00498479766047134,0.07115084305405617,0.013296499669401926,1.0810974419116974,0.015137651956916288,0.06790413474664092,0.025333868659180997,0.7808667600154877,0.04650257422525142,3.553540062904358,0.23512034650363986,9.807062339782714,2.3354985453255415,0.7056438773870468,0.05230893579482898,305.1945381164551,70.61846637261155,0.002874005666275478,0.002284971496975614,0.28584342448128863,0.02572030631513517,29465518.250053145,73967949.6484923,0.22347619402921642,0.0005824630602099946,-0.4942855497584667,0.2062364971463851,-29465517.845391046,73967949.72435293,-2.1404938704954293,1.9642827497306694,-1.960476477015589,0.890632457464862,0.6349951267242432,0.07427769025645752
test,tariff/fixed_base,7.895112037658691,1.6605241433217772,65.30489883422851,7.502285208105379,0.42172619700431824,0.012575112589637607,0.07587669119238853,0.015241042582588783,1.083418607711792,0.01716394844346152,0.07427161568775772,0.027828149518768063,0.7682901978492737,0.058020549425283306,3.6697436571121216,0.21208226260139412,15.279912948608398,2.787619691537706,0.5959129840135574,0.05591904160622876,294.2795570373535,67.82365978122647,0.014975375216454267,0.004138301094877671,0.3009249860204282,0.02828991993272824,7.118920316309376,3.1702765166362656,-0.0841255764946304,0.20409645906243165,-0.4689986253142725,0.12680468318230562,-7.203045892804008,3.3131466826842644,-1.2424044468460302,0.8622138390640279,-1.3782606811989389,0.387627322526322,0.6554691106081009,0.061944007328567814
test,tariff/tuned_base,8.229470252990723,1.7244094110518122,60.77046375274658,5.477252728034833,0.45900298804044726,0.004981878365569836,0.06478004157543182,0.013228869679706844,1.0733343601226806,0.012619421922498753,0.05904996888712048,0.024966510170947157,0.8073940694332122,0.04767997737935601,3.3852296710014342,0.19426430487990476,43.65689697265625,3.9626881677509007,0.6996867030858993,0.04758636903969483,289.4131340026855,66.8877769625056,0.024027288425713778,0.005637020523518302,0.2990829993998758,0.02725898205873514,9.1543066914243,5.441266205304414,0.06201992510977394,0.135091113735176,-0.4663584698272185,0.15683482745216346,-9.050653323113304,5.597660206583686,-1.5709905380915274,1.1470444147694336,-1.5765805274652278,0.5041418617573792,0.6427985459566117,0.06639623123408726
test,tariff/tuned_family,8.023571968078613,1.9234161425548069,57.11805820465088,6.138200311574968,0.45982143878936765,0.004605640322342506,0.0632635870948434,0.013517899189760828,1.070179682970047,0.012382455302585926,0.053406954556703565,0.024781349869607148,0.7774984210729599,0.06358378923297568,3.2089863896369932,0.20760262399372187,12.415361404418945,2.6834457107399765,0.6908951312303543,0.0474255479591118,293.95810852050784,67.47507231458793,0.020408708369359374,0.004882153944165251,0.30473514475265606,0.02816616390976815,20900517.724936575,51553718.11881098,0.10415344994136655,0.12059721680136073,-0.4654460544348321,0.16754481055995807,-20900517.32809611,51553718.323286764,-3.0303669336210715,2.818080569719214,-2.025111366714895,0.7786565280061464,0.6776982069015502,0.07553250553196736
test,tariff/voltage_family,8.309531211853027,2.1171516820107334,59.55898742675781,7.605100305854997,0.4597470358014107,0.004566884507694529,0.0666940938681364,0.014691565050287314,1.0746357977390288,0.01365079141906639,0.06226895311847329,0.027230272109863184,0.7071269512176513,0.058983301421813024,3.2619526267051695,0.20814894103663367,11.743760108947754,2.7540444533065305,0.6314529865980149,0.04040365197983824,303.4543655395508,70.00940106474752,0.005498675411217846,0.002535549873618023,0.30019728048337935,0.028896641681799118,7039716.227658282,31481207.975241628,0.0648549207108549,0.15327979949145623,-0.45668027012587264,0.16081751111812148,-7039715.896917179,31481208.06528551,-2.848212652895435,2.669418734444047,-1.9674191003837744,0.7283507080046843,0.6768408298492432,0.07222776831803526
test,tariff/voltage_off_matched,8.470988273620605,1.8371141621943654,62.29579544067383,6.662777892899927,0.4590029865503311,0.005005215012233552,0.06732316948473453,0.014045725111050664,1.0755965530872345,0.014468448677622717,0.061199874896556136,0.026348444439910055,0.744726711511612,0.04631199414717895,3.3924872875213623,0.19379357384689944,9.328913688659668,2.8664778534873645,0.6200589388608932,0.05033006701120032,304.41546325683595,70.55410856186764,0.0035881354022421876,0.002232837508649396,0.2930320756006536,0.02798135991668213,20001208.91840496,49203372.33518197,0.03808437939178237,0.14537943774606252,-0.4627559304246233,0.14945461192997156,-20001208.68654009,49203372.50208185,-1.9841872117659822,1.8696353764152316,-1.7275960985880474,0.6428491990243859,0.6547647476196289,0.0736499175904392
validation,export_30kw_0.05,7.688343524932861,1.2560255374921443,60.380101680755615,6.560008249327498,0.4603794738650322,0.004701566789402466,0.06584421498700976,0.013217619911084945,1.0721373707056046,0.01100784090429375,0.0560972741805017,0.026010112537396164,0.7210002988576889,0.04786442607096276,3.3856402039527893,0.1887948226265515,13.226926326751709,4.161186659483645,0.6966892257332802,0.04975505300914532,297.2932872772217,73.4976424750937,0.003794290456426097,0.002010609648028148,0.3071623829524064,0.025565552884958886,37029669.115895644,69745468.14904355,0.14867762306635912,0.03508575501963502,-0.3693330732767964,0.23786581701593618,-37029668.96721802,69745468.17387259,-3.7620180223461945,4.343001470702215,-2.307624939997617,1.1520315555099117,0.6869873255491257,0.07433509032130438
