tariff,tariff_parameters,controller_policy_id,controller_name,controller_parameters,split,validation_seed_count,train_mean_settlement_chf_per_agent,train_settlement_gap_chf_per_agent,credible_response_tolerance_chf_per_agent,fair_leg_reference_controller_policy_id,fair_leg_reference_controller_name,tariff_passes_acceptance_screens,tariff_is_finalist,pareto_objectives,controller_active,controller_charge_start_h,controller_spread_h,controller_charge_fraction,controller_reserve_fraction,controller_release_h,controller_export_cap_kw,controller_voltage_gain_kw_per_pu,controller_voltage_deadband_pu,controller_voltage_max_kw,controller_exchange_mix,controller_grid_charge_fraction,controller_grid_charge_start_h,controller_grid_charge_end_h,controller_grid_charge_target_soc,controller_battery_export_fraction,controller_battery_export_start_h,controller_battery_export_end_h,transformer_draw_peak_kw,transformer_export_peak_kw,reverse_flow_share,losses_share,voltage_p99_pu,over_voltage_share,coincidence_factor,peak_to_average,max_ramp_kw,flex_synchrony,community_settlement_chf,curtailed_share,self_consumption_share,cost_per_kwh_spread_chf,tenant_cost_per_kwh_chf,pv_only_cost_per_kwh_chf,pv_battery_cost_per_kwh_chf,large_flex_cost_per_kwh_chf,owner_cost_per_kwh_chf,tenant_import_share,valid_share,projection_mae_kw,tenant_cost_per_load_kwh_chf,pv_only_cost_per_load_kwh_chf,pv_battery_cost_per_load_kwh_chf,large_flex_cost_per_load_kwh_chf,fair_leg_reference_tenant_cost_per_load_kwh_chf,tenant_cost_delta_vs_fair_leg_chf_per_load_kwh,fair_leg_reference_pv_only_cost_per_load_kwh_chf,pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh,fair_leg_reference_pv_battery_cost_per_load_kwh_chf,pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh,fair_leg_reference_large_flex_cost_per_load_kwh_chf,large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,worst_group_cost_increase_vs_fair_leg_chf_per_load_kwh,tariff_export_threshold_kw,tariff_export_stress_scale_kw,tariff_export_strength_chf_per_kwh,tariff_import_threshold_kw,tariff_import_stress_scale_kw,tariff_import_strength_chf_per_kwh,tariff_tenant_penalty_exempt,is_pareto
export_45kw_0.05,"{""export_strength_chf_per_kwh"": 0.05, ""export_stress_scale_kw"": 20.0, ""export_threshold_kw"": 45.0, ""import_strength_chf_per_kwh"": 0.0, ""import_stress_scale_kw"": 20.0, ""import_threshold_kw"": 45.0, ""tenant_penalty_exempt"": false}",15,voltage_stagger,"{""policy_id"": 15.0}",validation,8,32.9808349609375,0.008144378662109375,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,2.0,1.0,0.0,17.0,1000.0,25.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.663846015930176,59.0569372177124,0.4607514962553978,0.06589061301201582,1.071701392531395,0.059729401022195816,0.7021631449460983,3.3284698128700256,12.647569179534912,0.6639832034707069,296.7300853729248,0.004887180060904939,0.3113519455067952,355.37953951898527,0.20255787572512451,-0.37773385411648897,-355.17698164326015,-7.632013457909283,-2.5675050231393572,0.6998511999845505,1.0,1.2619240874478521e-08,0.20255787670612335,-0.19778208015486598,-0.44295262172818184,-0.1428357372060418,0.2231858465820551,-0.02062796987593174,-0.1964150513522327,-0.0013670288026332855,-0.4546947292983532,0.011742107570171356,-0.14683324098587036,0.003997503779828548,0.011742107570171356,45.0,20.0,0.05,45.0,20.0,0.0,False,True
export_45kw_0.05,"{""export_strength_chf_per_kwh"": 0.05, ""export_stress_scale_kw"": 20.0, ""export_threshold_kw"": 45.0, ""import_strength_chf_per_kwh"": 0.0, ""import_stress_scale_kw"": 20.0, ""import_threshold_kw"": 45.0, ""tenant_penalty_exempt"": false}",5,stagger_11_1h,"{""policy_id"": 5.0}",validation,8,32.98044967651367,0.0085296630859375,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,1.0,0.0,17.0,1000.0,0.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.688343524932861,60.380101680755615,0.4603794738650322,0.06584421545267105,1.0721373707056046,0.0560972741805017,0.7210002988576889,3.3856402039527893,13.226926326751709,0.6966892257332802,297.2932872772217,0.003794290456426097,0.3071623829524064,38886169.22549326,0.20031476077783322,-0.37868626919569026,-38886169.0251785,-3.9944436519539908,-2.435648979330896,0.6869873255491257,1.0,1.367816682140699e-08,0.20031476020812988,-0.19831180665642023,-0.44374119490385056,-0.1419586632400751,0.2231858465820551,-0.02287108637392521,-0.1964150513522327,-0.0018967553041875362,-0.4546947292983532,0.01095353439450264,-0.14683324098587036,0.00487457774579525,0.01095353439450264,45.0,20.0,0.05,45.0,20.0,0.0,False,True
export_45kw_0.05,"{""export_strength_chf_per_kwh"": 0.05, ""export_stress_scale_kw"": 20.0, ""export_threshold_kw"": 45.0, ""import_strength_chf_per_kwh"": 0.0, ""import_stress_scale_kw"": 20.0, ""import_threshold_kw"": 45.0, ""tenant_penalty_exempt"": false}",6,stagger_11_2h,"{""policy_id"": 6.0}",validation,8,32.919891357421875,0.06908798217773438,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,2.0,1.0,0.0,17.0,1000.0,0.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.262276649475098,61.499595165252686,0.460007444024086,0.0667214635759592,1.0736812949180603,0.05728187598288059,0.7336159721016884,3.431496798992157,9.577751159667969,0.6486298143863678,297.5925579071045,0.0031608147437509615,0.3034372609290172,22701560.742821116,0.1977320627021584,-0.37818650872342696,-22701560.54508905,-3.4777471792558083,-2.304292743808873,0.6746954992413521,1.0,1.3510677354666711e-08,0.19773206301033497,-0.19805483613163233,-0.44316880963742733,-0.1415623975917697,0.2231858465820551,-0.025453783571720123,-0.1964150513522327,-0.0016397847793996334,-0.4546947292983532,0.011525919660925865,-0.14683324098587036,0.005270843394100666,0.011525919660925865,45.0,20.0,0.05,45.0,20.0,0.0,False,True
export_45kw_0.05,"{""export_strength_chf_per_kwh"": 0.05, ""export_stress_scale_kw"": 20.0, ""export_threshold_kw"": 45.0, ""import_strength_chf_per_kwh"": 0.0, ""import_stress_scale_kw"": 20.0, ""import_threshold_kw"": 45.0, ""tenant_penalty_exempt"": false}",18,smooth,"{""policy_id"": 18.0}",validation,8,32.908348083496094,0.08063125610351562,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,1.0,0.0,17.0,1000.0,0.0,0.005,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.989168167114258,59.770047187805176,0.4549851305782795,0.06656832527369261,1.071858674287796,0.056831532157957554,0.7142612338066101,3.3631578981876373,11.626482009887695,0.661778949201107,296.3844451904297,0.0047812996854190715,0.3076689869318342,243.2866367576775,0.19988899702859353,-0.3780670553831337,-243.08674776064893,-3.830669333996326,-2.4142580567041176,0.6862499341368675,1.0,1.29130943715694e-08,0.19988899864256382,-0.1979886475019157,-0.4421368446201086,-0.14168502017855644,0.2231858465820551,-0.023296847939491272,-0.1964150513522327,-0.0015735961496829987,-0.4546947292983532,0.01255788467824459,-0.14683324098587036,0.005148220807313919,0.01255788467824459,45.0,20.0,0.05,45.0,20.0,0.0,False,True
export_45kw_0.15,"{""export_strength_chf_per_kwh"": 0.15, ""export_stress_scale_kw"": 20.0, ""export_threshold_kw"": 45.0, ""import_strength_chf_per_kwh"": 0.0, ""import_stress_scale_kw"": 20.0, ""import_threshold_kw"": 45.0, ""tenant_penalty_exempt"": false}",15,voltage_stagger,"{""policy_id"": 15.0}",validation,8,31.397083282470703,0.0,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,2.0,1.0,0.0,17.0,1000.0,25.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.663846015930176,59.0569372177124,0.4607514962553978,0.06589061301201582,1.071701392531395,0.059729401022195816,0.7021631449460983,3.3284698128700256,12.647569179534912,0.6639832034707069,296.73010063171387,0.004887180060904939,0.3113519455067952,311.1560264049622,0.16134378642997393,-0.38186685063025216,-310.9946826185322,-7.1243715366551665,-2.4397208227491873,0.6998511999845505,1.0,1.2619240874478521e-08,0.1613437868654728,-0.2006844854913652,-0.4245554767549038,-0.13471500016748905,0.2231858465820551,-0.0618420597165823,-0.1964150513522327,-0.0042694341391325,-0.4546947292983532,0.030139252543449402,-0.14683324098587036,0.01211824081838131,0.030139252543449402,45.0,20.0,0.15,45.0,20.0,0.0,False,True
export_45kw_0.15,"{""export_strength_chf_per_kwh"": 0.15, ""export_stress_scale_kw"": 20.0, ""export_threshold_kw"": 45.0, ""import_strength_chf_per_kwh"": 0.0, ""import_stress_scale_kw"": 20.0, ""import_threshold_kw"": 45.0, ""tenant_penalty_exempt"": false}",3,delay_11,"{""policy_id"": 3.0}",validation,8,31.354490280151367,0.04259300231933594,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,0.0,1.0,0.0,17.0,1000.0,0.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.594048976898193,59.298158168792725,0.4603794738650322,0.06519872276112437,1.0712036192417145,0.05497141252271831,0.7037639692425728,3.348622888326645,13.635993003845215,0.7111844792962074,296.4256649017334,0.005021935299737379,0.3103008944216147,35398370.325654134,0.16104137568079027,-0.3843593425658741,-35398370.164612755,-4.034363275184355,-2.3929834067982854,0.6959897801280022,1.0,1.3634742335177918e-08,0.16104137618094683,-0.2020096480846405,-0.42498237267136574,-0.1337125226855278,0.2231858465820551,-0.062144470401108265,-0.1964150513522327,-0.005594596732407808,-0.4546947292983532,0.029712356626987457,-0.14683324098587036,0.01312071830034256,0.029712356626987457,45.0,20.0,0.15,45.0,20.0,0.0,False,True
export_45kw_0.3,"{""export_strength_chf_per_kwh"": 0.3, ""export_stress_scale_kw"": 20.0, ""export_threshold_kw"": 45.0, ""import_strength_chf_per_kwh"": 0.0, ""import_stress_scale_kw"": 20.0, ""import_threshold_kw"": 45.0, ""tenant_penalty_exempt"": false}",10,cap_8,"{""policy_id"": 10.0}",validation,8,29.412364959716797,0.0,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,0.0,1.0,0.0,17.0,8.0,0.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.593870162963867,55.61208772659302,0.4603794738650322,0.0625444371253252,1.0676965415477753,0.05059523764066398,0.758944496512413,3.179471105337143,13.124644756317139,0.6979924812912941,287.92859649658203,0.018842464545741677,0.31464284619320704,31395345.775952894,0.13011899942170338,-0.38486537546808697,-31395345.645833895,-3.6064653601880616,-2.2377936680426,0.6959897801280022,1.0,1.3571914925236683e-08,0.13011900149285793,-0.20282581355422735,-0.402603080496192,-0.12286115996539593,0.2231858465820551,-0.09306684508919716,-0.1964150513522327,-0.0064107622019946575,-0.4546947292983532,0.05209164880216122,-0.14683324098587036,0.023972081020474434,0.05209164880216122,45.0,20.0,0.3,45.0,20.0,0.0,False,True
fair_leg,null,4,delay_13,"{""policy_id"": 4.0}",validation,8,33.941322326660156,0.0,0.1,4,delay_13,,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,13.0,0.0,1.0,0.0,17.0,1000.0,0.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.377837181091309,63.93289613723755,0.4596354179084301,0.07081815367564559,1.0800153762102127,0.06520206714048982,0.7637733221054077,3.519452780485153,10.187506675720215,0.7172819897532463,297.9040050506592,0.0023024828513484863,0.292871624516459,24238745.330173545,0.22318584582645756,-0.3758297865002752,-24238745.1069877,-2.029241815169291,-2.0212395461662522,0.6393399015069008,1.0,1.3602866388850998e-08,0.2231858465820551,-0.1964150513522327,-0.4546947292983532,-0.14683324098587036,0.2231858465820551,0.0,-0.1964150513522327,0.0,-0.4546947292983532,0.0,-0.14683324098587036,0.0,0.0,,,,,,,,True
fair_leg,null,7,slow_stagger,"{""policy_id"": 7.0}",validation,8,33.9044075012207,0.036914825439453125,0.1,4,delay_13,,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,2.0,0.5,0.0,17.0,1000.0,0.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.032296180725098,62.462448596954346,0.4585193507373333,0.06963598821312189,1.0769278556108475,0.06473214272409678,0.7523927018046379,3.323030650615692,5.9105753898620605,0.7398773357272148,296.9982376098633,0.0023397648547368345,0.27924034552801413,24245805.239214048,0.22320206482639737,-0.3754970748240771,-24245805.016011987,-1.234452231420553,-1.6278866316477547,0.5919906571507454,1.0,1.3733862713749545e-08,0.22320206463336945,-0.1962385941296816,-0.4546933379024267,-0.14582536555826664,0.2231858465820551,1.6218051314353943e-05,-0.1964150513522327,0.0001764572225511074,-0.4546947292983532,1.391395926475525e-06,-0.14683324098587036,0.0010078754276037216,0.0010078754276037216,,,,,,,,True
fair_leg,null,6,stagger_11_2h,"{""policy_id"": 6.0}",validation,8,33.880615234375,0.06070709228515625,0.1,4,delay_13,,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,2.0,1.0,0.0,17.0,1000.0,0.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.262276649475098,61.499595165252686,0.460007444024086,0.0667214635759592,1.0736812949180603,0.05728187598288059,0.7336159721016884,3.431496798992157,9.577751159667969,0.6486298143863678,297.5925636291504,0.0031608147437509615,0.3034372609290172,24232515.178191528,0.22317254879715565,-0.37568594955719375,-24232514.95501898,-3.6529709324712507,-2.3738764741459617,0.6746954992413521,1.0,1.3510677354666711e-08,0.22317254915833473,-0.1963396742939949,-0.4539100844413042,-0.14691724721342325,0.2231858465820551,-1.3297423720359802e-05,-0.1964150513522327,7.537705823779106e-05,-0.4546947292983532,0.0007846448570489883,-0.14683324098587036,-8.400622755289078e-05,0.0007846448570489883,,,,,,,,True
fair_leg,null,5,stagger_11_1h,"{""policy_id"": 5.0}",validation,8,33.85593795776367,0.08538436889648438,0.1,4,delay_13,,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,1.0,0.0,17.0,1000.0,0.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.688343524932861,60.380101680755615,0.4603794738650322,0.06584421545267105,1.0721373707056046,0.0560972741805017,0.7210002988576889,3.3856402039527893,13.226926326751709,0.6966892257332802,297.2932777404785,0.003794290456426097,0.3071623829524064,40609467.757409066,0.22316958873742687,-0.37572400081532314,-40609467.53423947,-4.189617688124479,-2.5023671645471692,0.6869873255491257,1.0,1.367816682140699e-08,0.22316958755254745,-0.1963604842312634,-0.45353799872100353,-0.14676453545689583,0.2231858465820551,-1.6259029507637024e-05,-0.1964150513522327,5.45671209692955e-05,-0.4546947292983532,0.0011567305773496628,-0.14683324098587036,6.870552897453308e-05,0.0011567305773496628,,,,,,,,True
