interval,day,day_step,hour,connection,household,distance_rank,has_inverter,p_grid_kw,q_grid_kvar,settlement_chf,voltage_pu,p_inv_set_kw,pv_available_kw,pv_realized_kw,run
0,0,59,14.75,0,tenant,0,False,-0.47346637,-0.15562089,-0.019507725,0.9988773,,,,own_deviation_charge/tuned_base
0,0,59,14.75,1,tenant,1,False,-0.41648266,-0.13689125,-0.015680414,1.0021479,,,,own_deviation_charge/tuned_base
0,0,59,14.75,2,tenant,2,False,-0.29962137,-0.0984808,-0.007831425,1.0055991,,,,own_deviation_charge/tuned_base
0,0,59,14.75,3,tenant,3,False,-0.3068704,-0.100863434,-0.008318306,1.0085437,,,,own_deviation_charge/tuned_base
0,0,59,14.75,4,tenant,4,False,-0.27605242,-0.09073406,-0.0062484173,1.0132495,,,,own_deviation_charge/tuned_base
0,0,59,14.75,5,tenant,5,False,-0.18210939,-0.05985647,6.1267056e-05,1.0180423,,,,own_deviation_charge/tuned_base
0,0,59,14.75,6,pv_only,7,True,1.8965223,-0.07504803,0.063108645,1.021017,2.1248509883880615,2.1248509883880615,2.1248509883880615,own_deviation_charge/tuned_base
0,0,59,14.75,7,pv_battery,8,True,0.0071694255,-0.24812977,0.012484743,1.0235431,0.7620880007743835,0.1808290034532547,0.1808290034532547,own_deviation_charge/tuned_base
0,0,59,14.75,8,pv_battery,10,True,0.018705755,-0.14470424,0.012793851,1.0261008,0.4589589238166809,4.357293128967285,4.357293128967285,own_deviation_charge/tuned_base
0,0,59,14.75,9,pv_battery,12,True,-0.06981468,-0.21312279,0.00760354,1.0277646,0.5785974264144897,1.249765396118164,1.249765396118164,own_deviation_charge/tuned_base
0,0,59,14.75,10,pv_only,6,True,2.7198415,-0.15257877,0.08516892,1.0084919,3.1840524673461914,3.1840524673461914,3.1840524673461914,own_deviation_charge/tuned_base
0,0,59,14.75,11,pv_battery,9,True,-0.06254566,-0.56343627,0.0080917645,1.0091846,0.6589393019676208,1.5131882429122925,1.5131882429122925,own_deviation_charge/tuned_base
0,0,59,14.75,12,large_flex,14,True,3.4280117,-4.454248,0.10414385,1.0104134,5.086059093475342,10.185088157653809,10.185088157653809,own_deviation_charge/tuned_base
0,0,59,14.75,13,large_flex,16,True,-0.18068731,-5.970038,0.0001567807,1.0082561,0.7425949573516846,0.19596564769744873,0.19596564769744873,own_deviation_charge/tuned_base
0,0,59,14.75,14,large_flex,17,True,-0.2012325,-5.9915686,-0.0012231367,1.0073657,0.7875552177429199,3.76037335395813,3.76037335395813,own_deviation_charge/tuned_base
0,0,59,14.75,15,pv_battery,11,True,7.831314,-0.13031621,0.22212729,1.0262618,8.227792739868164,9.276124954223633,9.276124954223633,own_deviation_charge/tuned_base
0,0,59,14.75,16,pv_battery,13,True,3.8418589,-0.13563436,0.115232594,1.0301112,4.254517555236816,4.254517555236816,4.254517555236816,own_deviation_charge/tuned_base
0,0,59,14.75,17,large_flex,15,True,7.290036,-0.31773657,0.20762414,1.0353272,8.256729125976562,8.256729125976562,8.256729125976562,own_deviation_charge/tuned_base
1,0,60,15.0,0,tenant,0,False,-0.46904138,-0.15416646,-0.018275969,1.0001775,,,,own_deviation_charge/tuned_base
1,0,60,15.0,1,tenant,1,False,-0.43650362,-0.14347182,-0.016108375,1.0065466,,,,own_deviation_charge/tuned_base
1,0,60,15.0,2,tenant,2,False,-0.31127813,-0.10231219,-0.0077341264,1.0130627,,,,own_deviation_charge/tuned_base
1,0,60,15.0,3,tenant,3,False,-0.26945212,-0.08856464,-0.004922618,1.0191056,,,,own_deviation_charge/tuned_base
