,,transformer_draw_peak_kw,transformer_draw_peak_kw,transformer_export_peak_kw,transformer_export_peak_kw,reverse_flow_share,reverse_flow_share,losses_share,losses_share,voltage_p99_pu,voltage_p99_pu,over_voltage_share,over_voltage_share,coincidence_factor,coincidence_factor,peak_to_average,peak_to_average,max_ramp_kw,max_ramp_kw,flex_synchrony,flex_synchrony,community_settlement_chf,community_settlement_chf,curtailed_share,curtailed_share,self_consumption_share,self_consumption_share,cost_per_kwh_spread_chf,cost_per_kwh_spread_chf,tenant_cost_per_kwh_chf,tenant_cost_per_kwh_chf,pv_only_cost_per_kwh_chf,pv_only_cost_per_kwh_chf,pv_battery_cost_per_kwh_chf,pv_battery_cost_per_kwh_chf,large_flex_cost_per_kwh_chf,large_flex_cost_per_kwh_chf,owner_cost_per_kwh_chf,owner_cost_per_kwh_chf,tenant_import_share,tenant_import_share
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
split,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test,fair_leg/default_base,7.895112037658691,1.6605241433217772,65.30489883422851,7.502285208105379,0.42172619700431824,0.012575112589637607,0.07587669119238853,0.015241042582588783,1.083418607711792,0.01716394844346152,0.07427161568775772,0.027828149518768063,0.7682901978492737,0.058020549425283306,3.6697436571121216,0.21208226260139412,15.279912948608398,2.787619691537706,0.5959129840135574,0.05591904160622876,294.27956466674806,67.82366849417777,0.014975375216454267,0.004138301094877671,0.3009249860204282,0.02828991993272824,11.350011207193958,6.8862076781665715,0.2231269288334566,0.0005574641221317284,-0.5001674039248015,0.20669193186492107,-11.065538408266617,6.941527889641379,-2.240532635235743,1.6845157811083928,-2.0274144054014247,0.759155187650478,0.6554691106081009,0.061944007328567814
test,fair_leg/fixed_base,7.895112037658691,1.6605241433217772,65.30489883422851,7.502285208105379,0.42172619700431824,0.012575112589637607,0.07587669119238853,0.015241042582588783,1.083418607711792,0.01716394844346152,0.07427161568775772,0.027828149518768063,0.7682901978492737,0.058020549425283306,3.6697436571121216,0.21208226260139412,15.279912948608398,2.787619691537706,0.5959129840135574,0.05591904160622876,294.27956466674806,67.82366849417777,0.014975375216454267,0.004138301094877671,0.3009249860204282,0.02828991993272824,11.350011207193958,6.8862076781665715,0.2231269288334566,0.0005574641221317284,-0.5001674039248015,0.20669193186492107,-11.065538408266617,6.941527889641379,-2.240532635235743,1.6845157811083928,-2.0274144054014247,0.759155187650478,0.6554691106081009,0.061944007328567814
test,fair_leg/tuned_base,8.889389038085938,1.8009213574909366,67.19367446899415,6.834500400395369,0.4580357238650322,0.004984799533481479,0.07340804859995842,0.013236836530914425,1.0852035939693452,0.01586139542603239,0.07431469270959497,0.02550048535687864,0.7863730311393737,0.050148545272752185,3.590392220020294,0.21253598899187387,48.4116548538208,5.36936022312856,0.7144156336784363,0.052163839622191586,303.01838912963865,70.52295597293987,0.003062484661313647,0.0022555886760165077,0.2798584685578641,0.025061093072514546,11.1690319481327,8.986483916174398,0.22283376515059877,0.0006023671195829764,-0.4962877802725809,0.20623304975676604,-10.875239530226498,9.049455033407568,-1.5320856477138949,1.1721547784220576,-1.6888381962864258,0.6823838215131418,0.6069517001509667,0.06587519292321922
test,fair_leg/tuned_family,8.840775489807129,1.9528233230047345,65.75806179046631,6.661991165589068,0.4586309626698494,0.00498479766047134,0.07115084305405617,0.013296499669401926,1.0810974419116974,0.015137651956916288,0.06790413474664092,0.025333868659180997,0.7808667600154877,0.04650257422525142,3.553540062904358,0.23512034650363986,9.807062339782714,2.3354985453255415,0.7056438773870468,0.05230893579482898,305.1945381164551,70.61846637261155,0.002874005666275478,0.002284971496975614,0.28584342448128863,0.02572030631513517,29465518.250053145,73967949.6484923,0.22347619402921642,0.0005824630602099946,-0.4942855497584667,0.2062364971463851,-29465517.845391046,73967949.72435293,-2.1404938704954293,1.9642827497306694,-1.960476477015589,0.890632457464862,0.6349951267242432,0.07427769025645752
test,fair_leg/voltage_family,8.257484436035156,1.8704261799687625,59.19928512573242,6.339256274451964,0.4591517969965935,0.00433111401517449,0.0663963008671999,0.01434647307043211,1.07254718542099,0.013743807559946341,0.060295269498601554,0.027544334176359295,0.7236102163791657,0.039830015366520435,3.21552392244339,0.1810606869484336,6.855177879333496,1.9262067245191965,0.7468152910470962,0.044529884927036766,304.85920639038085,70.01825547180407,0.0038319437255267983,0.0021902693906767777,0.29434265019712064,0.027578082394997174,917.4806011273125,3299.3666330888364,0.2234635377472154,0.0005747601514047392,-0.49418796821213845,0.2063405914983273,-916.9852007442169,3299.445537448268,-2.609042807896407,2.4107643786828095,-2.175506633295771,0.9005430605568504,0.6604387193918229,0.07194175615409867
test,fair_leg/voltage_off_matched,9.463000297546387,1.5746268203708285,62.74325942993164,6.650086628203009,0.45833334475755694,0.004605640322341237,0.06841969285160303,0.01373572694822305,1.0757140159606933,0.014019355671215537,0.064630325185135,0.0267838049382753,0.7630248546600342,0.04526554062432378,3.322838544845581,0.19546734471824384,6.14621639251709,0.7316836581682187,0.7540291249752045,0.05333480602711031,304.38982543945315,70.49614219593583,0.0028773897489990596,0.00227589903659465,0.27901945925117355,0.023410080453926365,29472763.308869977,73978348.59700856,0.22347693079050285,0.0005788435678849095,-0.4940071861118904,0.20625719053111674,-29472762.93600443,73978348.65953971,-1.545807592551419,1.3505677420311992,-1.7178709274028212,0.7143577150343162,0.608673232793808,0.06808589962058867
test,fair_leg_passthrough/fixed_base,7.895112037658691,1.6605241433217772,65.30489883422851,7.502285208105379,0.42172619700431824,0.012575112589637607,0.07587669119238853,0.015241042582588783,1.083418607711792,0.01716394844346152,0.07427161568775772,0.027828149518768063,0.7682901978492737,0.058020549425283306,3.6697436571121216,0.21208226260139412,15.279912948608398,2.787619691537706,0.5959129840135574,0.05591904160622876,294.27956466674806,67.82366849417777,0.014975375216454267,0.004138301094877671,0.3009249860204282,0.02828991993272824,11.350011207193958,6.8862076781665715,0.2231269288334566,0.0005574641221317284,-0.5001674039248015,0.20669193186492107,-11.065538408266617,6.941527889641379,-2.240532635235743,1.6845157811083928,-2.0274144054014247,0.759155187650478,0.6554691106081009,0.061944007328567814
test,fair_leg_passthrough/tuned_base,8.889389038085938,1.8009213574909366,67.19367446899415,6.834500400395369,0.4580357238650322,0.004984799533481479,0.07340804859995842,0.013236836530914425,1.0852035939693452,0.01586139542603239,0.07431469270959497,0.02550048535687864,0.7863730311393737,0.050148545272752185,3.590392220020294,0.21253598899187387,48.4116548538208,5.36936022312856,0.7144156336784363,0.052163839622191586,303.01838912963865,70.52295597293987,0.003062484661313647,0.0022555886760165077,0.2798584685578641,0.025061093072514546,11.1690319481327,8.986483916174398,0.22283376515059877,0.0006023671195829764,-0.4962877802725809,0.20623304975676604,-10.875239530226498,9.049455033407568,-1.5320856477138949,1.1721547784220576,-1.6888381962864258,0.6823838215131418,0.6069517001509667,0.06587519292321922
