step,hour,agent_id,pq_id,direction,requested_delta_kw,baseline_action_kw,counterfactual_action_kw,baseline_settlement_chf,counterfactual_settlement_chf,settlement_delta_chf,realized_energy_delta_kwh,baseline_transformer_kw,counterfactual_transformer_kw,transformer_delta_kw,baseline_export_stress_kw,counterfactual_export_stress_kw,baseline_import_stress_kw,counterfactual_import_stress_kw
12,10.75,0,6,-1,-0.09999990463256836,4.480847358703613,4.380847454071045,0.1189017966389656,0.11699278652667999,-0.001909010112285614,-0.02499997615814209,-32.40251541137695,-32.309532165527344,0.09298324584960938,32.40251541137695,32.309532165527344,0.0,0.0
12,10.75,0,6,1,0.09999990463256836,4.480847358703613,4.580847263336182,0.1189017966389656,0.12074840068817139,0.00184660404920578,0.02499997615814209,-32.40251541137695,-32.49502182006836,-0.09250640869140625,32.40251541137695,32.49502182006836,0.0,0.0
12,10.75,1,7,-1,-0.10000002384185791,1.649023175239563,1.549023151397705,0.053626514971256256,0.050808824598789215,-0.002817690372467041,-0.025000005960464478,-32.40251541137695,-32.309532165527344,0.09298324584960938,32.40251541137695,32.309532165527344,0.0,0.0
12,10.75,1,7,1,0.10000002384185791,1.649023175239563,1.749023199081421,0.053626514971256256,0.05637618899345398,0.0027496740221977234,0.025000005960464478,-32.40251541137695,-32.494544982910156,-0.09202957153320312,32.40251541137695,32.494544982910156,0.0,0.0
12,10.75,2,8,-1,-0.09999990463256836,4.784372806549072,4.684372901916504,0.1189017966389656,0.11698612570762634,-0.001915670931339264,-0.02499997615814209,-32.40251541137695,-32.31048583984375,0.09202957153320312,32.40251541137695,32.31048583984375,0.0,0.0
12,10.75,2,8,1,0.09999990463256836,4.784372806549072,4.884372711181641,0.1189017966389656,0.12075573205947876,0.001853935420513153,0.02499997615814209,-32.40251541137695,-32.49406814575195,-0.091552734375,32.40251541137695,32.49406814575195,0.0,0.0
12,10.75,3,9,-1,-0.09999990463256836,4.55757474899292,4.457574844360352,0.11890178173780441,0.11698279529809952,-0.001918986439704895,-0.02499997615814209,-32.40251541137695,-32.31096267700195,0.091552734375,32.40251541137695,32.31096267700195,0.0,0.0
12,10.75,3,9,1,0.09999990463256836,4.55757474899292,4.657574653625488,0.11890178173780441,0.12075573205947876,0.001853950321674347,0.025000035762786865,-32.40251541137695,-32.49406814575195,-0.091552734375,32.40251541137695,32.49406814575195,0.0,0.0
12,10.75,4,10,-1,-0.09999990463256836,3.3848280906677246,3.2848281860351562,0.09347781538963318,0.0912255272269249,-0.0022522881627082825,-0.02499997615814209,-32.40251541137695,-32.30619430541992,0.09632110595703125,32.40251541137695,32.30619430541992,0.0,0.0
12,10.75,4,10,1,0.0,3.3848280906677246,3.3848280906677246,0.09347781538963318,0.09347781538963318,0.0,0.0,-32.40251541137695,-32.40251541137695,0.0,32.40251541137695,32.40251541137695,0.0,0.0
12,10.75,5,11,-1,-0.09999990463256836,2.864790439605713,2.7647905349731445,0.06875897198915482,0.0661516934633255,-0.002607278525829315,-0.02499997615814209,-32.40251541137695,-32.30905532836914,0.0934600830078125,32.40251541137695,32.30905532836914,0.0,0.0
12,10.75,5,11,1,0.09999990463256836,2.864790439605713,2.9647903442382812,0.06875897198915482,0.07130003720521927,0.002541065216064453,0.02499997615814209,-32.40251541137695,-32.49502182006836,-0.09250640869140625,32.40251541137695,32.49502182006836,0.0,0.0
12,10.75,6,12,-1,-0.09999990463256836,5.46299409866333,5.362994194030762,0.1189017966389656,0.11697613447904587,-0.0019256621599197388,-0.02499997615814209,-32.40251541137695,-32.31191635131836,0.09059906005859375,32.40251541137695,32.31191635131836,0.0,0.0
12,10.75,6,12,1,0.09999990463256836,5.46299409866333,5.562994003295898,0.1189017966389656,0.12076672911643982,0.0018649324774742126,0.02499997615814209,-32.40251541137695,-32.492637634277344,-0.09012222290039062,32.40251541137695,32.492637634277344,0.0,0.0
12,10.75,7,13,-1,-0.09999990463256836,5.301671028137207,5.201671123504639,0.1189017966389656,0.11696282029151917,-0.0019389763474464417,-0.02499997615814209,-32.40251541137695,-32.31382369995117,0.08869171142578125,32.40251541137695,32.31382369995117,0.0,0.0
12,10.75,7,13,1,0.09999990463256836,5.301671028137207,5.401670932769775,0.1189017966389656,0.12077774107456207,0.001875944435596466,0.02499997615814209,-32.40251541137695,-32.491207122802734,-0.08869171142578125,32.40251541137695,32.491207122802734,0.0,0.0
12,10.75,8,14,-1,-0.09999990463256836,5.626092433929443,5.526092529296875,0.1189017966389656,0.11695948988199234,-0.0019423067569732666,-0.02499997615814209,-32.40251541137695,-32.314300537109375,0.08821487426757812,32.40251541137695,32.314300537109375,0.0,0.0
12,10.75,8,14,1,0.09999990463256836,5.626092433929443,5.726092338562012,0.1189017966389656,0.12078507244586945,0.0018832758069038391,0.02499997615814209,-32.40251541137695,-32.49025344848633,-0.087738037109375,32.40251541137695,32.49025344848633,0.0,0.0
12,10.75,9,15,-1,-0.09999999403953552,0.25126492977142334,0.15126493573188782,0.0041295066475868225,-0.002556871622800827,-0.0066863782703876495,-0.02499999850988388,-32.40251541137695,-32.30857849121094,0.09393692016601562,32.40251541137695,32.30857849121094,0.0,0.0
12,10.75,9,15,1,0.09999999403953552,0.25126492977142334,0.35126492381095886,0.0041295066475868225,0.010812230408191681,0.006682723760604858,0.02499999850988388,-32.40251541137695,-32.495975494384766,-0.0934600830078125,32.40251541137695,32.495975494384766,0.0,0.0
12,10.75,10,16,-1,-0.09999990463256836,4.329347610473633,4.2293477058410645,0.1189017966389656,0.11698279529809952,-0.0019190013408660889,-0.02499997615814209,-32.40251541137695,-32.31096267700195,0.091552734375,32.40251541137695,32.31096267700195,0.0,0.0
12,10.75,10,16,1,0.09999990463256836,4.329347610473633,4.429347515106201,0.1189017966389656,0.12076306343078613,0.0018612667918205261,0.02499997615814209,-32.40251541137695,-32.49311447143555,-0.09059906005859375,32.40251541137695,32.49311447143555,0.0,0.0
12,10.75,11,17,-1,-0.09999990463256836,3.7726922035217285,3.67269229888916,0.07846876978874207,0.07599508762359619,-0.002473682165145874,-0.02500009536743164,-32.40251541137695,-32.311439514160156,0.09107589721679688,32.40251541137695,32.311439514160156,0.0,0.0
12,10.75,11,17,1,0.09999990463256836,3.7726922035217285,3.872692108154297,0.07846876978874207,0.08087851107120514,0.0024097412824630737,0.02499997615814209,-32.40251541137695,-32.49311447143555,-0.09059906005859375,32.40251541137695,32.49311447143555,0.0,0.0
24,13.75,0,6,-1,-0.09999990463256836,4.179291248321533,4.079291343688965,0.10547090321779251,0.104304239153862,-0.0011666640639305115,-0.02499997615814209,-34.69991683959961,-34.6074104309082,0.09250640869140625,34.69991683959961,34.6074104309082,0.0,0.0
24,13.75,0,6,1,0.09999990463256836,4.179291248321533,4.279291152954102,0.10547090321779251,0.10657519102096558,0.0011042878031730652,0.02499997615814209,-34.69991683959961,-34.79194641113281,-0.09202957153320312,34.69991683959961,34.79194641113281,0.0,0.0
24,13.75,1,7,-1,-0.09999990463256836,2.7691802978515625,2.669180393218994,0.0821683406829834,0.08051075041294098,-0.0016575902700424194,-0.02499997615814209,-34.69991683959961,-34.607887268066406,0.09202957153320312,34.69991683959961,34.607887268066406,0.0,0.0
24,13.75,1,7,1,0.09999990463256836,2.7691802978515625,2.869180202484131,0.0821683406829834,0.08376137912273407,0.0015930384397506714,0.02499997615814209,-34.69991683959961,-34.79146957397461,-0.091552734375,34.69991683959961,34.79146957397461,0.0,0.0
24,13.75,2,8,-1,-0.09999990463256836,4.847235679626465,4.7472357749938965,0.10547090321779251,0.1042952686548233,-0.0011756345629692078,-0.02499997615814209,-34.69991683959961,-34.60884094238281,0.09107589721679688,34.69991683959961,34.60884094238281,0.0,0.0
24,13.75,2,8,1,0.09999990463256836,4.847235679626465,4.947235584259033,0.10547090321779251,0.10658517479896545,0.0011142715811729431,0.02499997615814209,-34.69991683959961,-34.7905158996582,-0.09059906005859375,34.69991683959961,34.7905158996582,0.0,0.0
24,13.75,3,9,-1,-0.09999990463256836,4.5494608879089355,4.449460983276367,0.10547090321779251,0.1042952686548233,-0.0011756345629692078,-0.02499997615814209,-34.69991683959961,-34.60884094238281,0.09107589721679688,34.69991683959961,34.60884094238281,0.0,0.0
24,13.75,3,9,1,0.09999990463256836,4.5494608879089355,4.649460792541504,0.10547090321779251,0.10658517479896545,0.0011142715811729431,0.02499997615814209,-34.69991683959961,-34.7905158996582,-0.09059906005859375,34.69991683959961,34.7905158996582,0.0,0.0
24,13.75,4,10,-1,-0.09999990463256836,3.249399423599243,3.149399518966675,0.08423207700252533,0.0826239287853241,-0.001608148217201233,-0.02499997615814209,-34.69991683959961,-34.60359573364258,0.09632110595703125,34.69991683959961,34.60359573364258,0.0,0.0
24,13.75,4,10,1,0.0,3.249399423599243,3.249399423599243,0.08423207700252533,0.08423207700252533,0.0,0.0,-34.69991683959961,-34.69991683959961,0.0,34.69991683959961,34.69991683959961,0.0,0.0
24,13.75,5,11,-1,-0.09999990463256836,4.598825454711914,4.498825550079346,0.10547090321779251,0.10430124402046204,-0.0011696591973304749,-0.02499997615814209,-34.69991683959961,-34.607887268066406,0.09202957153320312,34.69991683959961,34.607887268066406,0.0,0.0
24,13.75,5,11,1,0.09999990463256836,4.598825454711914,4.698825359344482,0.10547090321779251,0.1065785214304924,0.0011076182126998901,0.02499997615814209,-34.69991683959961,-34.79146957397461,-0.091552734375,34.69991683959961,34.79146957397461,0.0,0.0
24,13.75,6,12,-1,-0.09999990463256836,5.366952896118164,5.266952991485596,0.10547090321779251,0.10428330302238464,-0.0011876001954078674,-0.02499997615814209,-34.69991683959961,-34.610748291015625,0.08916854858398438,34.69991683959961,34.610748291015625,0.0,0.0
24,13.75,6,12,1,0.09999990463256836,5.366952896118164,5.466952800750732,0.10547090321779251,0.1065918356180191,0.001120932400226593,0.02499997615814209,-34.69991683959961,-34.7895622253418,-0.0896453857421875,34.69991683959961,34.7895622253418,0.0,0.0
24,13.75,7,13,-1,-0.09999990463256836,5.241182804107666,5.141182899475098,0.10547090321779251,0.10427732765674591,-0.0011935755610466003,-0.02499997615814209,-34.69991683959961,-34.61170196533203,0.08821487426757812,34.69991683959961,34.61170196533203,0.0,0.0
24,13.75,7,13,1,0.09999990463256836,5.241182804107666,5.341182708740234,0.10547090321779251,0.10660848021507263,0.0011375769972801208,0.02499997615814209,-34.69991683959961,-34.78717803955078,-0.08726119995117188,34.69991683959961,34.78717803955078,0.0,0.0
24,13.75,8,14,-1,-0.09999990463256836,5.989753723144531,5.889753818511963,0.10547090321779251,0.10426834225654602,-0.0012025609612464905,-0.02499997615814209,-34.69991683959961,-34.61313247680664,0.08678436279296875,34.69991683959961,34.61313247680664,0.0,0.0
24,13.75,8,14,1,0.09999990463256836,5.989753723144531,6.0897536277771,0.10547090321779251,0.10661181062459946,0.0011409074068069458,0.02499997615814209,-34.69991683959961,-34.78670120239258,-0.08678436279296875,34.69991683959961,34.78670120239258,0.0,0.0
24,13.75,9,15,-1,-0.09999999403953552,0.2627703845500946,0.16277039051055908,0.022590123116970062,0.015841063112020493,-0.00674906000494957,-0.02499999850988388,-34.69991683959961,-34.6064567565918,0.0934600830078125,34.69991683959961,34.6064567565918,0.0,0.0
24,13.75,9,15,1,0.09999999403953552,0.2627703845500946,0.3627703785896301,0.022590123116970062,0.02933518961071968,0.0067450664937496185,0.02499999850988388,-34.69991683959961,-34.79290008544922,-0.09298324584960938,34.69991683959961,34.79290008544922,0.0,0.0
24,13.75,10,16,-1,-0.09999990463256836,4.454121112823486,4.354121208190918,0.10547088086605072,0.10428927093744278,-0.0011816099286079407,-0.02499997615814209,-34.69991683959961,-34.60979461669922,0.09012222290039062,34.69991683959961,34.60979461669922,0.0,0.0
24,13.75,10,16,1,0.09999990463256836,4.454121112823486,4.554121017456055,0.10547088086605072,0.1065918356180191,0.0011209547519683838,0.025000035762786865,-34.69991683959961,-34.7895622253418,-0.0896453857421875,34.69991683959961,34.7895622253418,0.0,0.0
24,13.75,11,17,-1,-0.09999990463256836,4.028537750244141,3.9285378456115723,0.08705924451351166,0.08550006151199341,-0.0015591830015182495,-0.02499997615814209,-34.69991683959961,-34.60979461669922,0.09012222290039062,34.69991683959961,34.60979461669922,0.0,0.0
24,13.75,11,17,1,0.09999990463256836,4.028537750244141,4.128537654876709,0.08705924451351166,0.08855707943439484,0.0014978349208831787,0.02499997615814209,-34.69991683959961,-34.789085388183594,-0.08916854858398438,34.69991683959961,34.789085388183594,0.0,0.0
36,16.75,0,6,-1,-0.10000002384185791,1.4995819330215454,1.3995819091796875,0.0377197265625,0.03424742817878723,-0.0034722983837127686,-0.025000005960464478,-14.72330093383789,-14.628410339355469,0.09489059448242188,14.72330093383789,14.628410339355469,0.0,0.0
36,16.75,0,6,1,0.0,1.4995819330215454,1.4995819330215454,0.0377197265625,0.0377197265625,0.0,0.0,-14.72330093383789,-14.72330093383789,0.0,14.72330093383789,14.72330093383789,0.0,0.0
36,16.75,1,7,-1,-0.10000002384185791,0.8161131143569946,0.7161130905151367,0.01909666880965233,0.015621365047991276,-0.0034753037616610527,-0.025000013411045074,-14.72330093383789,-14.628410339355469,0.09489059448242188,14.72330093383789,14.628410339355469,0.0,0.0
36,16.75,1,7,1,0.10000002384185791,0.8161131143569946,0.9161131381988525,0.01909666880965233,0.022570887580513954,0.0034742187708616257,0.025000005960464478,-14.72330093383789,-14.818668365478516,-0.095367431640625,14.72330093383789,14.818668365478516,0.0,0.0
36,16.75,2,8,-1,-0.09999990463256836,3.373457431793213,3.2734575271606445,0.09292725473642349,0.08946386724710464,-0.0034633874893188477,-0.02499997615814209,-14.72330093383789,-14.628887176513672,0.09441375732421875,14.72330093383789,14.628887176513672,0.0,0.0
36,16.75,2,8,1,0.09999990463256836,3.373457431793213,3.4734573364257812,0.09292725473642349,0.09638968855142593,0.0034624338150024414,0.02499997615814209,-14.72330093383789,-14.818191528320312,-0.09489059448242188,14.72330093383789,14.818191528320312,0.0,0.0
36,16.75,3,9,-1,-0.09999990463256836,2.963545799255371,2.8635458946228027,0.08281370997428894,0.07934869080781937,-0.003465019166469574,-0.02499997615814209,-14.72330093383789,-14.629840850830078,0.0934600830078125,14.72330093383789,14.629840850830078,0.0,0.0
36,16.75,3,9,1,0.09999990463256836,2.963545799255371,3.0635457038879395,0.08281370997428894,0.08627775311470032,0.003464043140411377,0.02499997615814209,-14.72330093383789,-14.818191528320312,-0.09489059448242188,14.72330093383789,14.818191528320312,0.0,0.0
36,16.75,4,10,-1,-0.10000002384185791,1.209493637084961,1.109493613243103,0.026634104549884796,0.023160016164183617,-0.0034740883857011795,-0.025000005960464478,-14.72330093383789,-14.626502990722656,0.09679794311523438,14.72330093383789,14.626502990722656,0.0,0.0
36,16.75,4,10,1,1.1920928955078125e-07,1.209493637084961,1.2094937562942505,0.026634104549884796,0.026634108275175095,3.725290298461914e-09,2.9802322387695312e-08,-14.72330093383789,-14.72330093383789,0.0,14.72330093383789,14.72330093383789,0.0,0.0
36,16.75,5,11,-1,-0.10000002384185791,1.8316216468811035,1.7316216230392456,0.045271676033735275,0.041800595819950104,-0.0034710802137851715,-0.025000005960464478,-14.72330093383789,-14.628410339355469,0.09489059448242188,14.72330093383789,14.628410339355469,0.0,0.0
36,16.75,5,11,1,0.10000002384185791,1.8316216468811035,1.9316216707229614,0.045271676033735275,0.048741720616817474,0.003470044583082199,0.025000035762786865,-14.72330093383789,-14.818191528320312,-0.09489059448242188,14.72330093383789,14.818191528320312,0.0,0.0
36,16.75,6,12,-1,-0.09999990463256836,3.1184608936309814,3.018460988998413,0.05483574420213699,0.05136621743440628,-0.003469526767730713,-0.02499997615814209,-14.72330093383789,-14.631271362304688,0.09202957153320312,14.72330093383789,14.631271362304688,0.0,0.0
36,16.75,6,12,1,0.09999990463256836,3.1184608936309814,3.21846079826355,0.05483574420213699,0.058304257690906525,0.0034685134887695312,0.02499997615814209,-14.72330093383789,-14.8162841796875,-0.09298324584960938,14.72330093383789,14.8162841796875,0.0,0.0
36,16.75,7,13,-1,-0.09999990463256836,3.6648035049438477,3.5648036003112793,0.10639331489801407,0.10293208062648773,-0.0034612342715263367,-0.02500009536743164,-14.72330093383789,-14.632701873779297,0.09059906005859375,14.72330093383789,14.632701873779297,0.0,0.0
36,16.75,7,13,1,0.09999990463256836,3.6648035049438477,3.764803409576416,0.10639331489801407,0.1098535880446434,0.0034602731466293335,0.02499985694885254,-14.72330093383789,-14.814376831054688,-0.09107589721679688,14.72330093383789,14.814376831054688,0.0,0.0
36,16.75,8,14,-1,-0.09999990463256836,3.8880767822265625,3.788076877593994,0.08266612887382507,0.07920108735561371,-0.0034650415182113647,-0.02499997615814209,-14.72330093383789,-14.6331787109375,0.09012222290039062,14.72330093383789,14.6331787109375,0.0,0.0
36,16.75,8,14,1,0.09999990463256836,3.8880767822265625,3.988076686859131,0.08266612887382507,0.08613020926713943,0.0034640803933143616,0.02499997615814209,-14.72330093383789,-14.814376831054688,-0.09107589721679688,14.72330093383789,14.814376831054688,0.0,0.0
36,16.75,9,15,-1,-0.10000000149011612,0.05978989601135254,-0.04021010547876358,-0.030310489237308502,-0.03627698868513107,-0.005966499447822571,-0.025000005960464478,-14.72330093383789,-14.62697982788086,0.09632110595703125,14.72330093383789,14.62697982788086,0.0,0.0
36,16.75,9,15,1,3.725290298461914e-09,0.05978989601135254,0.05978989973664284,-0.030310489237308502,-0.030310489237308502,0.0,0.0,-14.72330093383789,-14.72330093383789,0.0,14.72330093383789,14.72330093383789,0.0,0.0
36,16.75,10,16,-1,-0.09999990463256836,2.938591480255127,2.8385915756225586,0.08477149158716202,0.08130679279565811,-0.0034646987915039062,-0.02499997615814209,-14.72330093383789,-14.629840850830078,0.0934600830078125,14.72330093383789,14.629840850830078,0.0,0.0
36,16.75,10,16,1,0.09999990463256836,2.938591480255127,3.0385913848876953,0.08477149158716202,0.08823522925376892,0.003463737666606903,0.02499997615814209,-14.72330093383789,-14.817237854003906,-0.09393692016601562,14.72330093383789,14.817237854003906,0.0,0.0
36,16.75,11,17,-1,-0.10000002384185791,1.2951501607894897,1.1951501369476318,0.007615022361278534,0.004137867596000433,-0.003477154765278101,-0.025000005960464478,-14.72330093383789,-14.629840850830078,0.0934600830078125,14.72330093383789,14.629840850830078,0.0,0.0
36,16.75,11,17,1,0.10000002384185791,1.2951501607894897,1.3951501846313477,0.007615022361278534,0.011091073974967003,0.003476051613688469,0.025000005960464478,-14.72330093383789,-14.818191528320312,-0.09489059448242188,14.72330093383789,14.818191528320312,0.0,0.0
48,19.75,0,6,-1,-0.0,0.0,0.0,-0.02630564570426941,-0.02630564570426941,0.0,0.0,5.3253173828125,5.3253173828125,0.0,0.0,0.0,5.3253173828125,5.3253173828125
48,19.75,0,6,1,0.0,0.0,0.0,-0.02630564570426941,-0.02630564570426941,0.0,0.0,5.3253173828125,5.3253173828125,0.0,0.0,0.0,5.3253173828125,5.3253173828125
48,19.75,1,7,-1,-0.10000002384185791,0.855074405670166,0.7550743818283081,0.0,-0.0065625011920928955,-0.0065625011920928955,-0.025000005960464478,5.3253173828125,5.426883697509766,0.10156631469726562,0.0,0.0,5.3253173828125,5.426883697509766
48,19.75,1,7,1,0.10000002384185791,0.855074405670166,0.9550744295120239,0.0,0.003971001133322716,0.003971001133322716,0.025000005960464478,5.3253173828125,5.2242279052734375,-0.1010894775390625,0.0,0.0,5.3253173828125,5.2242279052734375
48,19.75,2,8,-1,-0.10000002384185791,0.8034321665763855,0.7034321427345276,0.0,-0.006562505383044481,-0.006562505383044481,-0.02500002086162567,5.3253173828125,5.426883697509766,0.10156631469726562,0.0,0.0,5.3253173828125,5.426883697509766
48,19.75,2,8,1,0.10000002384185791,0.8034321665763855,0.9034321904182434,0.0,0.003971003461629152,0.003971003461629152,0.02500002086162567,5.3253173828125,5.2242279052734375,-0.1010894775390625,0.0,0.0,5.3253173828125,5.2242279052734375
48,19.75,3,9,-1,-0.10000002384185791,0.792288064956665,0.6922880411148071,0.0,-0.0065625011920928955,-0.0065625011920928955,-0.025000005960464478,5.3253173828125,5.426883697509766,0.10156631469726562,0.0,0.0,5.3253173828125,5.426883697509766
48,19.75,3,9,1,0.10000002384185791,0.792288064956665,0.892288088798523,0.0,0.003971001133322716,0.003971001133322716,0.025000005960464478,5.3253173828125,5.2242279052734375,-0.1010894775390625,0.0,0.0,5.3253173828125,5.2242279052734375
48,19.75,4,10,-1,-0.0,0.0,0.0,-0.048120707273483276,-0.048120707273483276,0.0,0.0,5.3253173828125,5.3253173828125,0.0,0.0,0.0,5.3253173828125,5.3253173828125
48,19.75,4,10,1,0.0,0.0,0.0,-0.048120707273483276,-0.048120707273483276,0.0,0.0,5.3253173828125,5.3253173828125,0.0,0.0,0.0,5.3253173828125,5.3253173828125
48,19.75,5,11,-1,-0.10000002384185791,0.910110592842102,0.8101105690002441,0.0,-0.0065625011920928955,-0.0065625011920928955,-0.025000005960464478,5.3253173828125,5.426883697509766,0.10156631469726562,0.0,0.0,5.3253173828125,5.426883697509766
48,19.75,5,11,1,0.10000002384185791,0.910110592842102,1.01011061668396,0.0,0.003971001133322716,0.003971001133322716,0.025000005960464478,5.3253173828125,5.225181579589844,-0.10013580322265625,0.0,0.0,5.3253173828125,5.225181579589844
48,19.75,6,12,-1,-0.09999990463256836,2.45204496383667,2.3520450592041016,0.0,-0.006562493275851011,-0.006562493275851011,-0.02499997615814209,5.3253173828125,5.426883697509766,0.10156631469726562,0.0,0.0,5.3253173828125,5.426883697509766
