run,split,seed_index,connection,household,settlement_chf,load_kwh,cost_per_load_kwh_chf
export_30kw_0.05,validation,0,7,pv_battery,25.866779327392578,86.5527114868164,-0.298855721950531
export_30kw_0.05,validation,0,8,pv_battery,38.07950210571289,80.56747436523438,-0.472641259431839
export_30kw_0.05,validation,0,9,pv_battery,45.865806579589844,84.03340148925781,-0.5458046793937683
export_30kw_0.05,validation,0,10,pv_only,-5.869442939758301,84.14382934570312,0.06975482404232025
export_30kw_0.05,validation,0,11,pv_battery,41.41692352294922,92.43013000488281,-0.448089063167572
export_30kw_0.05,validation,0,12,large_flex,-17.682327270507812,230.11929321289062,0.07683980464935303
export_30kw_0.05,validation,0,13,large_flex,36.75066375732422,208.2650146484375,-0.17646096646785736
export_30kw_0.05,validation,0,14,large_flex,37.95204162597656,207.89930725097656,-0.18255005776882172
export_30kw_0.05,validation,0,15,pv_battery,31.980667114257812,72.11612701416016,-0.443460613489151
export_30kw_0.05,validation,0,16,pv_battery,44.38487243652344,82.88167572021484,-0.5355213284492493
export_30kw_0.05,validation,0,17,large_flex,10.086265563964844,199.26376342773438,-0.05061763525009155
export_30kw_0.05,validation,1,0,tenant,-11.790063858032227,62.609100341796875,0.18831230700016022
export_30kw_0.05,validation,1,1,tenant,-13.436494827270508,70.07598114013672,0.1917419582605362
export_30kw_0.05,validation,1,2,tenant,-11.606086730957031,62.185245513916016,0.1866372674703598
export_30kw_0.05,validation,1,3,tenant,-12.71766471862793,66.8858413696289,0.19013993442058563
export_30kw_0.05,validation,1,4,tenant,-12.269943237304688,63.95261001586914,0.1918598860502243
export_30kw_0.05,validation,1,5,tenant,-10.502735137939453,56.10432815551758,0.18720005452632904
export_30kw_0.05,validation,1,6,pv_only,33.89949035644531,80.04058837890625,-0.4235289990901947
export_30kw_0.05,validation,1,7,pv_battery,7.8274245262146,87.52914428710938,-0.08942646533250809
export_30kw_0.05,validation,1,8,pv_battery,8.235210418701172,82.78816223144531,-0.09947330504655838
export_30kw_0.05,validation,1,9,pv_battery,16.93752098083496,87.03486633300781,-0.19460618495941162
export_30kw_0.05,validation,1,10,pv_only,15.415356636047363,96.53172302246094,-0.1596921682357788
export_30kw_0.05,validation,1,11,pv_battery,52.2767448425293,86.29106140136719,-0.6058191061019897
export_30kw_0.05,validation,1,12,large_flex,-19.283615112304688,209.00732421875,0.09226289391517639
export_30kw_0.05,validation,1,13,large_flex,30.136547088623047,215.46754455566406,-0.13986581563949585
export_30kw_0.05,validation,1,14,large_flex,46.65133285522461,205.94480895996094,-0.22652339935302734
export_30kw_0.05,validation,1,15,pv_battery,36.68903350830078,79.95680236816406,-0.4588608741760254
export_30kw_0.05,validation,1,16,pv_battery,0.8353842496871948,84.4518051147461,-0.009891852736473083
export_30kw_0.05,validation,1,17,large_flex,49.536624908447266,215.06895446777344,-0.23032903671264648
export_30kw_0.05,validation,2,0,tenant,-8.218246459960938,59.15785217285156,0.1389206498861313
export_30kw_0.05,validation,2,1,tenant,-9.407673835754395,65.2469482421875,0.14418557286262512
export_30kw_0.05,validation,2,2,tenant,-9.361064910888672,64.70036315917969,0.1446833312511444
export_30kw_0.05,validation,2,3,tenant,-10.095807075500488,67.90006256103516,0.1486862450838089
export_30kw_0.05,validation,2,4,tenant,-8.613330841064453,61.69146728515625,0.13961951434612274
export_30kw_0.05,validation,2,5,tenant,-9.455324172973633,65.1369857788086,0.14516068994998932
export_30kw_0.05,validation,2,6,pv_only,11.761736869812012,79.59252166748047,-0.1477743685245514
export_30kw_0.05,validation,2,7,pv_battery,34.174476623535156,82.44232940673828,-0.41452574729919434
export_30kw_0.05,validation,2,8,pv_battery,37.012939453125,88.63338470458984,-0.41759592294692993
export_30kw_0.05,validation,2,9,pv_battery,44.76179504394531,83.414794921875,-0.5366169810295105
export_30kw_0.05,validation,2,10,pv_only,36.791526794433594,88.67477416992188,-0.4149043560028076
export_30kw_0.05,validation,2,11,pv_battery,5.505815505981445,81.03462219238281,-0.0679439976811409
export_30kw_0.05,validation,2,12,large_flex,39.75303649902344,239.3982696533203,-0.16605396568775177
export_30kw_0.05,validation,2,13,large_flex,41.49584197998047,214.72161865234375,-0.1932540386915207
export_30kw_0.05,validation,2,14,large_flex,30.137409210205078,230.87008666992188,-0.13053837418556213
export_30kw_0.05,validation,2,15,pv_battery,46.8066291809082,95.50543212890625,-0.49009400606155396
export_30kw_0.05,validation,2,16,pv_battery,22.49648094177246,87.44998931884766,-0.2572495937347412
export_30kw_0.05,validation,2,17,large_flex,18.56713104248047,195.5465545654297,-0.09494990110397339
export_30kw_0.05,validation,3,0,tenant,-7.661369323730469,58.59726333618164,0.13074620068073273
export_30kw_0.05,validation,3,1,tenant,-6.631399154663086,53.91218948364258,0.12300368398427963
export_30kw_0.05,validation,3,2,tenant,-9.669853210449219,67.8530502319336,0.14251169562339783
export_30kw_0.05,validation,3,3,tenant,-9.434794425964355,67.3963623046875,0.1399896740913391
export_30kw_0.05,validation,3,4,tenant,-9.387682914733887,66.50166320800781,0.14116473495960236
export_30kw_0.05,validation,3,5,tenant,-9.235040664672852,65.81591033935547,0.14031633734703064
export_30kw_0.05,validation,3,6,pv_only,11.493274688720703,76.09394073486328,-0.15104052424430847
export_30kw_0.05,validation,3,7,pv_battery,52.169315338134766,78.63816833496094,-0.6634096503257751
export_30kw_0.05,validation,3,8,pv_battery,45.00591278076172,79.33293914794922,-0.5673045516014099
export_30kw_0.05,validation,3,9,pv_battery,48.47341537475586,88.96942901611328,-0.5448322892189026
export_30kw_0.05,validation,3,10,pv_only,27.94740867614746,84.82926940917969,-0.3294549882411957
export_30kw_0.05,validation,3,11,pv_battery,32.840904235839844,75.205078125,-0.43668487668037415
export_30kw_0.05,validation,3,12,large_flex,33.2841682434082,215.21572875976562,-0.1546548455953598
export_30kw_0.05,validation,3,13,large_flex,46.61044692993164,211.53811645507812,-0.22034068405628204
export_30kw_0.05,validation,3,14,large_flex,7.743804931640625,209.2581024169922,-0.03700600564479828
export_30kw_0.05,validation,3,15,pv_battery,49.12544250488281,76.23827362060547,-0.6443673372268677
export_30kw_0.05,validation,3,16,pv_battery,9.590470314025879,80.1248550415039,-0.1196940466761589
export_30kw_0.05,validation,3,17,large_flex,2.016723155975342,218.67652893066406,-0.009222406893968582
export_30kw_0.05,validation,4,0,tenant,-9.582695007324219,66.33662414550781,0.14445552229881287
export_30kw_0.05,validation,4,1,tenant,-8.223555564880371,60.2364501953125,0.13652126491069794
export_30kw_0.05,validation,4,2,tenant,-9.874584197998047,67.95689392089844,0.1453065574169159
export_30kw_0.05,validation,4,3,tenant,-8.6941499710083,62.11300277709961,0.13997319340705872
export_30kw_0.05,validation,4,4,tenant,-9.208690643310547,64.41056060791016,0.14296859502792358
export_30kw_0.05,validation,4,5,tenant,-8.603460311889648,62.05414581298828,0.13864435255527496
export_30kw_0.05,validation,4,6,pv_only,7.565587997436523,85.09870910644531,-0.08890367299318314
export_30kw_0.05,validation,4,7,pv_battery,27.726158142089844,72.64412689208984,-0.3816710114479065
export_30kw_0.05,validation,4,8,pv_battery,41.738685607910156,87.39320373535156,-0.4775964319705963
export_30kw_0.05,validation,4,9,pv_battery,36.254981994628906,70.40589141845703,-0.5149424076080322
export_30kw_0.05,validation,4,10,pv_only,31.571929931640625,75.73416137695312,-0.41687843203544617
export_30kw_0.05,validation,4,11,pv_battery,11.783285140991211,78.40057373046875,-0.1502959281206131
export_30kw_0.05,validation,4,12,large_flex,50.92832946777344,216.10569763183594,-0.2356639951467514
export_30kw_0.05,validation,4,13,large_flex,9.818962097167969,195.37832641601562,-0.0502561591565609
export_30kw_0.05,validation,4,14,large_flex,25.1090145111084,225.06564331054688,-0.11156302690505981
export_30kw_0.05,validation,4,15,pv_battery,49.60352325439453,85.2679214477539,-0.5817375183105469
export_30kw_0.05,validation,4,16,pv_battery,35.778053283691406,74.8013687133789,-0.4783075153827667
export_30kw_0.05,validation,4,17,large_flex,40.929931640625,224.44488525390625,-0.18236073851585388
export_30kw_0.05,validation,5,0,tenant,-9.076528549194336,60.97385025024414,0.14885935187339783
export_30kw_0.05,validation,5,1,tenant,-9.676471710205078,64.33060455322266,0.15041784942150116
export_30kw_0.05,validation,5,2,tenant,-10.186445236206055,66.09261322021484,0.15412385761737823
export_30kw_0.05,validation,5,3,tenant,-7.155374526977539,53.613704681396484,0.13346156477928162
export_30kw_0.05,validation,5,4,tenant,-9.871866226196289,64.44416046142578,0.15318487584590912
export_30kw_0.05,validation,5,5,tenant,-9.806279182434082,64.99906921386719,0.1508679986000061
export_30kw_0.05,validation,5,6,pv_only,22.545482635498047,88.69921112060547,-0.2541790008544922
export_30kw_0.05,validation,5,7,pv_battery,50.347869873046875,89.49531555175781,-0.5625754594802856
export_30kw_0.05,validation,5,8,pv_battery,23.41120147705078,76.76554870605469,-0.3049701154232025
export_30kw_0.05,validation,5,9,pv_battery,14.474308967590332,75.94456481933594,-0.19059045612812042
export_30kw_0.05,validation,5,10,pv_only,34.31659698486328,92.93466186523438,-0.3692549169063568
export_30kw_0.05,validation,5,11,pv_battery,15.497942924499512,83.95079040527344,-0.18460741639137268
export_30kw_0.05,validation,5,12,large_flex,33.18879699707031,202.6458282470703,-0.16377736628055573
export_30kw_0.05,validation,5,13,large_flex,36.71749496459961,210.4336700439453,-0.17448490858078003
export_30kw_0.05,validation,5,14,large_flex,10.557218551635742,209.6605987548828,-0.05035385116934776
export_30kw_0.05,validation,5,15,pv_battery,23.01529884338379,80.13607025146484,-0.28720274567604065
export_30kw_0.05,validation,5,16,pv_battery,53.03237533569336,87.22975158691406,-0.6079618334770203
export_30kw_0.05,validation,5,17,large_flex,45.513275146484375,192.84347534179688,-0.23601149022579193
export_30kw_0.05,validation,6,0,tenant,-5.440001010894775,64.91349792480469,0.08380383253097534
export_30kw_0.05,validation,6,1,tenant,-5.118288516998291,63.532413482666016,0.08056184649467468
export_30kw_0.05,validation,6,2,tenant,-4.212794303894043,59.08380889892578,0.07130201905965805
export_30kw_0.05,validation,6,3,tenant,-5.115289211273193,63.11469650268555,0.08104748278856277
export_30kw_0.05,validation,6,4,tenant,-4.552084922790527,60.66307830810547,0.07503880560398102
export_30kw_0.05,validation,6,5,tenant,-4.701902866363525,62.213218688964844,0.07557720690965652
export_30kw_0.05,validation,6,6,pv_only,4.363188743591309,81.61064910888672,-0.05346346274018288
export_30kw_0.05,validation,6,7,pv_battery,39.43660354614258,86.4236831665039,-0.4563172161579132
export_30kw_0.05,validation,6,8,pv_battery,35.78467559814453,78.5420150756836,-0.45561203360557556
export_30kw_0.05,validation,6,9,pv_battery,46.928375244140625,87.92286682128906,-0.533744752407074
export_30kw_0.05,validation,6,10,pv_only,20.478172302246094,79.1370849609375,-0.25876834988594055
export_30kw_0.05,validation,6,11,pv_battery,41.32864761352539,83.1150894165039,-0.4972461462020874
export_30kw_0.05,validation,6,12,large_flex,46.66473388671875,191.13111877441406,-0.24415047466754913
export_30kw_0.05,validation,6,13,large_flex,34.37148666381836,216.6252899169922,-0.15866795182228088
export_30kw_0.05,validation,6,14,large_flex,57.444217681884766,199.9887237548828,-0.2872372567653656
export_30kw_0.05,validation,6,15,pv_battery,46.95655059814453,80.76419067382812,-0.5814031362533569
export_30kw_0.05,validation,6,16,pv_battery,54.26780319213867,81.23686218261719,-0.6680194139480591
export_30kw_0.05,validation,6,17,large_flex,43.76393508911133,229.7265167236328,-0.19050447642803192
export_30kw_0.05,validation,7,0,tenant,-9.4900541305542,59.53289031982422,0.15940867364406586
export_30kw_0.05,validation,7,1,tenant,-11.343916893005371,67.27177429199219,0.16862812638282776
export_30kw_0.05,validation,7,2,tenant,-8.954042434692383,55.9511604309082,0.16003331542015076
export_30kw_0.05,validation,7,3,tenant,-8.830755233764648,56.29400634765625,0.15686842799186707
export_30kw_0.05,validation,7,4,tenant,-11.74468994140625,69.76871490478516,0.16833743453025818
export_30kw_0.05,validation,7,5,tenant,-10.160040855407715,62.13036346435547,0.16352775692939758
export_30kw_0.05,validation,7,6,pv_only,0.2063007950782776,78.40585327148438,-0.0026311755646020174
export_30kw_0.05,validation,7,7,pv_battery,-1.0518734455108643,88.22730255126953,0.011922279372811317
export_30kw_0.05,validation,7,8,pv_battery,44.64512252807617,81.65179443359375,-0.5467744469642639
export_30kw_0.05,validation,7,9,pv_battery,60.86304473876953,80.47213745117188,-0.7563244700431824
export_30kw_0.05,validation,7,10,pv_only,8.841142654418945,72.28105163574219,-0.12231620401144028
export_30kw_0.05,validation,7,11,pv_battery,26.238788604736328,78.58164978027344,-0.333904892206192
export_30kw_0.05,validation,7,12,large_flex,24.678592681884766,227.33767700195312,-0.10855481028556824
export_30kw_0.05,validation,7,13,large_flex,1.4623093605041504,218.08721923828125,-0.006705157924443483
export_30kw_0.05,validation,7,14,large_flex,56.36467361450195,224.78585815429688,-0.2507484257221222
export_30kw_0.05,validation,7,15,pv_battery,49.769874572753906,81.4078598022461,-0.6113644242286682
export_30kw_0.05,validation,7,16,pv_battery,47.40580368041992,77.24150848388672,-0.6137348413467407
export_30kw_0.05,validation,7,17,large_flex,1.3344831466674805,233.0989532470703,-0.005724971182644367
export_30kw_0.15,validation,0,0,tenant,-7.762463092803955,63.256629943847656,0.12271390110254288
export_30kw_0.15,validation,0,1,tenant,-8.117958068847656,65.01628112792969,0.12486040592193604
export_30kw_0.15,validation,0,2,tenant,-8.876842498779297,68.85164642333984,0.12892712652683258
export_30kw_0.15,validation,0,3,tenant,-5.50636100769043,53.06748580932617,0.10376147925853729
export_30kw_0.15,validation,0,4,tenant,-7.699760913848877,62.4814567565918,0.12323271483182907
export_30kw_0.15,validation,0,5,tenant,-7.999152660369873,63.9527702331543,0.12507906556129456
export_30kw_0.15,validation,0,6,pv_only,2.674100160598755,82.06903839111328,-0.03258354589343071
export_30kw_0.15,validation,0,7,pv_battery,23.652587890625,86.5527114868164,-0.27327391505241394
export_30kw_0.15,validation,0,8,pv_battery,33.83584976196289,80.56747436523438,-0.4199691414833069
export_30kw_0.15,validation,0,9,pv_battery,39.83628463745117,84.03340148925781,-0.47405290603637695
export_30kw_0.15,validation,0,10,pv_only,-2.667985439300537,84.14382934570312,0.03170744702219963
export_30kw_0.15,validation,0,11,pv_battery,35.78639221191406,92.43013763427734,-0.3871723413467407
export_30kw_0.15,validation,0,12,large_flex,-13.5200777053833,230.11929321289062,0.05875242501497269
export_30kw_0.15,validation,0,13,large_flex,32.48453140258789,208.2650146484375,-0.15597690641880035
